,year,month,metro,city,houseCnt,powerUsage,bill
8,2017,04,충청남도,보령시,53623,194.68,20227
9,2017,04,충청남도,논산시,67488,182.18,18875
10,2017,04,충청남도,당진시,100779,183.22,19085
11,2017,04,충청남도,공주시,58934,184.86,19464
12,2017,04,충청남도,서천군,31285,183.27,20055
13,2017,04,충청남도,아산시,156781,203.61,20617
14,2017,04,충청남도,천안시 서북구,189196,208.37,21086
15,2017,04,충청남도,예산군,44230,190.8,20471
0,2017,04,전라북도,정읍시,60831,190.67,20031
1,2017,04,전라북도,완주군,48634,191.76,20399
2,2017,04,전라북도,전주시 덕진구,141400,222.32,23124
3,2017,04,전라북도,순창군,15071,173.04,18486
4,2017,04,전라북도,진안군,13787,170.35,19127
5,2017,04,전라북도,무주군,14171,176.94,19033
6,2017,04,전라북도,김제시,45454,187.72,20817
7,2017,04,전라북도,고창군,30974,180.65,20162
8,2017,04,전라북도,부안군,28439,189.45,21488
9,2017,04,전라북도,군산시,143362,211.87,21764
10,2017,04,전라북도,남원시,45477,189.76,19986
11,2017,04,전라북도,임실군,15540,165.9,18575
12,2017,04,전라북도,익산시,148545,210.67,21493
13,2017,04,전라북도,장수군,12244,179.46,19556
14,2017,04,전라북도,전주시 완산구,173565,228.06,23761
0,2017,04,전라남도,강진군,20745,174.89,18871
1,2017,04,전라남도,장성군,22687,170.96,18680
2,2017,04,전라남도,진도군,18064,179.89,20281
3,2017,04,전라남도,곡성군,16868,170.44,18509
4,2017,04,전라남도,순천시,134799,220.99,23264
5,2017,04,전라남도,고흥군,40778,175.24,19479
6,2017,04,전라남도,보성군,25101,169.97,17929
7,2017,04,전라남도,화순군,33480,187.91,19136
8,2017,04,전라남도,완도군,28243,184.01,21348
9,2017,04,전라남도,영암군,34317,168.17,16976
10,2017,04,전라남도,나주시,62570,177.83,17546
11,2017,04,전라남도,장흥군,22109,174.66,18646
12,2017,04,전라남도,무안군,41865,204.96,22189
13,2017,04,전라남도,여수시,141450,214.09,22534
14,2017,04,전라남도,함평군,18105,170.72,18521
15,2017,04,전라남도,목포시,115862,230.01,23982
16,2017,04,전라남도,광양시,76564,201.43,20650
17,2017,04,전라남도,담양군,22926,172.48,20042
18,2017,04,전라남도,구례군,14967,178.57,18867
19,2017,04,전라남도,해남군,38059,184.03,20198
20,2017,04,전라남도,영광군,29181,183.96,20099
21,2017,04,전라남도,신안군,22224,158.25,18203
0,2017,04,경상북도,청송군,15753,168.14,18022
1,2017,04,경상북도,성주군,23241,164.26,17960
2,2017,04,경상북도,울진군,33262,181.05,19678
3,2017,04,경상북도,상주시,57268,176.35,18032
4,2017,04,경상북도,영천시,55168,179.9,18270
5,2017,04,경상북도,문경시,39801,187.99,19972
6,2017,04,경상북도,군위군,13857,157.75,16396
7,2017,04,경상북도,청도군,25473,164.16,18365
8,2017,04,경상북도,포항시 북구,135213,210.36,21517
9,2017,04,경상북도,김천시,77583,183.32,18625
10,2017,04,경상북도,영덕군,23467,172.99,18596
11,2017,04,경상북도,봉화군,19329,167.56,17610
12,2017,04,경상북도,울릉군,4631,166.75,20373
13,2017,04,경상북도,경주시,154122,181.81,19007
14,2017,04,경상북도,구미시,226327,187.12,18619
15,2017,04,경상북도,영주시,58870,192.58,19765
16,2017,04,경상북도,예천군,31657,152.3,15761
17,2017,04,경상북도,포항시 남구,130331,196.36,20331
18,2017,04,경상북도,안동시,92961,189.55,19241
19,2017,04,경상북도,경산시,155314,182.8,17707
20,2017,04,경상북도,영양군,10879,173.13,18667
21,2017,04,경상북도,칠곡군,67286,181.34,18274
22,2017,04,경상북도,의성군,32594,168.12,17797
23,2017,04,경상북도,고령군,17563,178.31,18925
0,2017,04,경상남도,산청군,21544,158.28,16958
1,2017,04,경상남도,거창군,34242,180.37,19204
2,2017,04,경상남도,창원시 의창구,126182,200.16,21885
3,2017,04,경상남도,창녕군,36903,172.82,18540
4,2017,04,경상남도,양산시,160319,212.83,21571
5,2017,04,경상남도,진주시,177815,212.88,22402
6,2017,04,경상남도,김해시,239057,225.57,23529
7,2017,04,경상남도,통영시,71601,207.79,22718
8,2017,04,경상남도,사천시,60620,196.1,20808
9,2017,04,경상남도,고성군,32871,174.24,18946
10,2017,04,경상남도,창원시 마산합포구,92743,207.1,22073
11,2017,04,경상남도,창원시 진해구,95856,210.71,22215
12,2017,04,경상남도,밀양시,60934,183.5,19562
13,2017,04,경상남도,의령군,17902,155.98,16732
14,2017,04,경상남도,함안군,36655,194.59,20704
15,2017,04,경상남도,함양군,23808,170.98,18139
16,2017,04,경상남도,창원시 성산구,98469,229.24,23398
17,2017,04,경상남도,거제시,133927,214.6,23418
18,2017,04,경상남도,남해군,27465,161.29,19004
19,2017,04,경상남도,하동군,26949,163.67,18230
20,2017,04,경상남도,합천군,28901,155.04,16717
21,2017,04,경상남도,창원시 마산회원구,94981,224.74,23447
0,2017,04,제주특별자치도,서귀포시,85696,192.62,20883
1,2017,04,제주특별자치도,제주시,223583,208.9,22653
0,2017,05,서울특별시,성북구,199623,210.59,21649
1,2017,05,서울특별시,서초구,181913,233.51,27332
2,2017,05,서울특별시,금천구,115950,182.44,17241
3,2017,05,서울특별시,성동구,136706,209.98,21167
4,2017,05,서울특별시,마포구,181375,195.32,19726
5,2017,05,서울특별시,동작구,185718,190.89,19031
6,2017,05,서울특별시,강남구,256421,221.43,24639
7,2017,05,서울특별시,양천구,181724,228.33,23588
8,2017,05,서울특별시,광진구,176236,181.71,18405
9,2017,05,서울특별시,강북구,150698,191.76,18623
10,2017,05,서울특별시,종로구,83816,177.31,19447
11,2017,05,서울특별시,중구,67496,188.86,19420
12,2017,05,서울특별시,용산구,119557,205.66,22923
13,2017,05,서울특별시,영등포구,189047,190.78,19000
14,2017,05,서울특별시,관악구,277285,168.82,15526
15,2017,05,서울특별시,중랑구,182815,197.89,19465
16,2017,05,서울특별시,도봉구,142440,214.58,20961
17,2017,05,서울특별시,은평구,208234,204.33,21276
18,2017,05,서울특별시,구로구,191147,204.35,20104
19,2017,05,서울특별시,강동구,185251,204.99,21078
20,2017,05,서울특별시,노원구,221652,218.92,19985
21,2017,05,서울특별시,동대문구,178950,188.93,18611
22,2017,05,서울특별시,서대문구,148735,199.14,20100
23,2017,05,서울특별시,강서구,264724,197.91,19861
24,2017,05,서울특별시,송파구,261847,221.33,23516
0,2017,05,부산광역시,강서구,52693,206.83,21985
1,2017,05,부산광역시,기장군,43802,188.32,18873
2,2017,05,부산광역시,서구,59049,181.78,17945
3,2017,05,부산광역시,부산진구,187834,201.96,19635
4,2017,05,부산광역시,금정구,124817,194.27,19321
5,2017,05,부산광역시,동구,49483,171.25,16470
6,2017,05,부산광역시,동래구,118803,219.78,22541
7,2017,05,부산광역시,남구,133824,209.73,21026
8,2017,05,부산광역시,해운대구,182953,240.26,25000
9,2017,05,부산광역시,북구,127858,225.9,21621
10,2017,05,부산광역시,연제구,93764,213.52,21475
11,2017,05,부산광역시,수영구,88310,200.28,20038
12,2017,05,부산광역시,중구,28702,153.65,14619
13,2017,05,부산광역시,영도구,62285,194.31,18651
14,2017,05,부산광역시,사하구,154042,203.02,19566
15,2017,05,부산광역시,사상구,104485,204.8,19159
0,2017,05,대구광역시,북구,203119,204.34,19391
1,2017,05,대구광역시,달서구,265262,213.21,20442
2,2017,05,대구광역시,수성구,189190,226.3,23278
3,2017,05,대구광역시,달성군,106029,181.64,17486
4,2017,05,대구광역시,중구,49402,165.83,16090
5,2017,05,대구광역시,서구,101489,177.34,16881
6,2017,05,대구광역시,남구,91556,164.37,15563
7,2017,05,대구광역시,동구,172141,195.73,19006
0,2017,05,인천광역시,중구,59595,189.81,18943
1,2017,05,인천광역시,동구,31086,213.11,20568
2,2017,05,인천광역시,옹진군,12284,143.62,15926
3,2017,05,인천광역시,계양구,133229,215.59,21164
4,2017,05,인천광역시,부평구,233945,211.58,20630
5,2017,05,인천광역시,강화군,35375,169.85,19052
6,2017,05,인천광역시,연수구,140667,219.72,23035
7,2017,05,인천광역시,남구,204860,191.95,19198
8,2017,05,인천광역시,서구,211670,222.04,22946
9,2017,05,인천광역시,남동구,230462,213.27,21264
0,2017,05,광주광역시,동구,57792,174.39,17153
1,2017,05,광주광역시,광산구,181929,213.31,20587
2,2017,05,광주광역시,남구,101194,214.95,21670
3,2017,05,광주광역시,서구,149346,209.85,20432
4,2017,05,광주광역시,북구,217117,200.09,19097
0,2017,05,대전광역시,유성구,167757,196.55,19046
1,2017,05,대전광역시,중구,119603,198.51,18742
2,2017,05,대전광역시,동구,129899,177.42,16190
3,2017,05,대전광역시,서구,237142,192.49,17949
4,2017,05,대전광역시,대덕구,93529,189.86,17758
0,2017,05,울산광역시,중구,109881,210.78,21503
1,2017,05,울산광역시,북구,83461,221.38,21953
2,2017,05,울산광역시,울주군,109997,192.24,19133
3,2017,05,울산광역시,남구,160273,205.45,20587
4,2017,05,울산광역시,동구,80094,201.06,19999
0,2017,05,경기도,시흥시,200970,190.67,18286
1,2017,05,경기도,연천군,23883,163.74,17393
2,2017,05,경기도,김포시,155633,229.12,24243
3,2017,05,경기도,고양시 일산동구,120870,238.42,25868
4,2017,05,경기도,여주시,55823,185.19,19310
5,2017,05,경기도,가평군,33324,173.32,19246
6,2017,05,경기도,부천시 남구,2,127.5,15163
7,2017,05,경기도,수원시 권선구,161676,209.49,20790
8,2017,05,경기도,수원시 팔달구,105007,184.29,18029
9,2017,05,경기도,안양시 만안구,107987,208.33,20839
10,2017,05,경기도,고양시 덕양구,158213,221.71,22015
11,2017,05,경기도,평택시,253849,185.63,18597
12,2017,05,경기도,군포시,111087,219.58,21748
13,2017,05,경기도,안성시,95915,187.25,18261
14,2017,05,경기도,성남시 중원구,101555,197.94,19732
15,2017,05,경기도,수원시 장안구,125399,207.87,20923
16,2017,05,경기도,고양시 일산서구,107758,250.48,26535
17,2017,05,경기도,용인시 기흥구,154510,247.51,26471
18,2017,05,경기도,동두천시,46079,208.02,20129
19,2017,05,경기도,과천시,22179,199.81,20896
20,2017,05,경기도,구리시,78389,221.74,22163
21,2017,05,경기도,오산시,102737,194.59,18615
22,2017,05,경기도,하남시,88211,220.29,23112
23,2017,05,경기도,이천시,99226,195.15,19834
24,2017,05,경기도,안양시 동안구,129518,231.82,23738
25,2017,05,경기도,용인시 수지구,122823,270.22,29839
26,2017,05,경기도,의정부시,185028,218.45,21017
27,2017,05,경기도,화성시,301362,203.32,21063
28,2017,05,경기도,용인시 처인구,106139,191.94,20158
29,2017,05,경기도,안산시 단원구,155625,192.86,18397
30,2017,05,경기도,성남시 분당구,189700,243.35,26382
31,2017,05,경기도,부천시,363560,213.16,21717
32,2017,05,경기도,광명시,126288,221.15,21759
33,2017,05,경기도,안산시 상록구,174412,191.36,18774
34,2017,05,경기도,의왕시,59349,230.6,23669
35,2017,05,경기도,남양주시,254380,238.82,24841
36,2017,05,경기도,광주시,148742,213.04,22795
37,2017,05,경기도,양평군,58661,184.78,20907
38,2017,05,경기도,수원시 영통구,146102,211.18,21302
39,2017,05,경기도,포천시,73543,183.61,19060
40,2017,05,경기도,양주시,80788,206.84,21238
41,2017,05,경기도,파주시,177154,224.13,23311
42,2017,05,경기도,성남시 수정구,118425,175.85,17270
0,2017,05,강원도,동해시,47865,190.33,18173
1,2017,05,강원도,태백시,24690,181.03,17584
2,2017,05,강원도,영월군,22047,170.92,18187
3,2017,05,강원도,양구군,11267,179.7,18558
4,2017,05,강원도,고성군,16009,169.65,17891
5,2017,05,강원도,속초시,41065,199.54,18649
6,2017,05,강원도,횡성군,25391,171.17,18183
7,2017,05,강원도,철원군,22296,181.34,19979
8,2017,05,강원도,춘천시,141614,199.03,19453
9,2017,05,강원도,원주시,169769,197.73,19340
10,2017,05,강원도,강릉시,118440,183.62,18042
11,2017,05,강원도,정선군,21557,173.5,18186
12,2017,05,강원도,삼척시,40372,170.63,16878
13,2017,05,강원도,평창군,28267,162.47,17075
14,2017,05,강원도,양양군,17288,162.66,16560
15,2017,05,강원도,홍천군,38934,174.43,18321
16,2017,05,강원도,화천군,12343,172.09,17786
17,2017,05,강원도,인제군,17882,163.8,17669
0,2017,05,충청북도,제천시,71914,180.91,18132
1,2017,05,충청북도,청주시 상당구,78805,197.98,20128
2,2017,05,충청북도,청주시 흥덕구,135165,181.5,18206
3,2017,05,충청북도,증평군,20782,172.26,17280
4,2017,05,충청북도,보은군,19116,162.15,17616
5,2017,05,충청북도,옥천군,26394,174.94,18655
6,2017,05,충청북도,괴산군,21892,164.06,18392
7,2017,05,충청북도,음성군,56382,168.0,16713
8,2017,05,충청북도,진천군,42851,163.57,16313
9,2017,05,충청북도,충주시,116083,175.88,17570
10,2017,05,충청북도,영동군,27975,168.91,17588
11,2017,05,충청북도,청주시 서원구,108001,192.71,18942
12,2017,05,충청북도,단양군,17205,169.5,18331
13,2017,05,충청북도,청주시 청원구,102450,183.31,17829
0,2017,05,충청남도,논산시,67517,168.12,16553
1,2017,05,충청남도,천안시 서북구,190364,192.56,18634
2,2017,05,충청남도,부여군,36258,175.53,18281
3,2017,05,충청남도,청양군,17976,165.49,17223
4,2017,05,충청남도,서산시,93423,184.0,18153
5,2017,05,충청남도,예산군,44274,177.43,18101
6,2017,05,충청남도,공주시,58935,171.78,17286
7,2017,05,충청남도,홍성군,58085,185.76,18097
8,2017,05,충청남도,태안군,34367,173.09,18393
9,2017,05,충청남도,금산군,30620,162.3,16637
10,2017,05,충청남도,서천군,31325,171.89,17966
11,2017,05,충청남도,아산시,158165,187.47,18158
12,2017,05,충청남도,보령시,53820,181.12,18007
13,2017,05,충청남도,천안시 동남구,127411,186.73,18243
14,2017,05,충청남도,계룡시,18481,226.61,21726
15,2017,05,충청남도,당진시,100848,170.79,17394
0,2017,05,전라북도,무주군,14204,165.33,17070
1,2017,05,전라북도,임실군,15566,155.42,16882
2,2017,05,전라북도,장수군,12247,169.11,17984
3,2017,05,전라북도,전주시 완산구,173619,209.2,20666
4,2017,05,전라북도,고창군,30987,169.23,18026
5,2017,05,전라북도,부안군,28452,178.92,20563
6,2017,05,전라북도,익산시,148536,194.9,18849
7,2017,05,전라북도,정읍시,60868,177.72,17825
8,2017,05,전라북도,김제시,45505,176.09,18808
9,2017,05,전라북도,전주시 덕진구,141581,203.16,20061
10,2017,05,전라북도,군산시,143364,195.24,19025
11,2017,05,전라북도,남원시,45496,175.36,17632
12,2017,05,전라북도,완주군,48669,176.77,18163
13,2017,05,전라북도,진안군,13784,159.65,17449
14,2017,05,전라북도,순창군,15078,162.7,16612
0,2017,05,전라남도,광양시,76597,186.43,18256
1,2017,05,전라남도,완도군,28255,173.11,19367
2,2017,05,전라남도,곡성군,16876,159.26,16643
3,2017,05,전라남도,함평군,18113,157.19,16008
4,2017,05,전라남도,영광군,29179,171.38,17739
5,2017,05,전라남도,고흥군,40830,162.61,17314
6,2017,05,전라남도,해남군,38076,171.25,18018
7,2017,05,전라남도,장성군,22722,159.74,16760
8,2017,05,전라남도,구례군,14959,167.02,16891
9,2017,05,전라남도,나주시,64146,160.44,15245
10,2017,05,전라남도,담양군,22935,160.24,17851
11,2017,05,전라남도,장흥군,22143,163.34,16670
12,2017,05,전라남도,강진군,20776,163.8,16943
13,2017,05,전라남도,목포시,115774,209.87,20564
14,2017,05,전라남도,여수시,141517,196.75,19606
15,2017,05,전라남도,순천시,135213,204.81,20598
16,2017,05,전라남도,보성군,25113,160.7,16318
17,2017,05,전라남도,영암군,34286,153.16,14478
18,2017,05,전라남도,화순군,33502,174.44,16879
19,2017,05,전라남도,무안군,41985,189.43,19762
20,2017,05,전라남도,진도군,18060,169.29,18314
21,2017,05,전라남도,신안군,22247,150.98,17482
0,2017,05,경상북도,청송군,15749,156.75,18042
1,2017,05,경상북도,울릉군,4643,153.91,18687
2,2017,05,경상북도,구미시,226073,172.25,16326
3,2017,05,경상북도,영천시,55208,165.97,15981
4,2017,05,경상북도,상주시,57281,163.32,15898
5,2017,05,경상북도,의성군,32636,151.38,15061
6,2017,05,경상북도,성주군,23352,150.47,15684
7,2017,05,경상북도,군위군,13875,147.55,15812
8,2017,05,경상북도,영양군,10871,164.32,17290
9,2017,05,경상북도,칠곡군,67355,165.13,15734
10,2017,05,경상북도,울진군,33266,165.27,16919
11,2017,05,경상북도,포항시 남구,130516,180.16,17594
12,2017,05,경상북도,영덕군,23508,158.95,16211
13,2017,05,경상북도,청도군,25486,154.03,15673
